Subject,Activity,AccMeanX,AccMeanY,AccMeanZ,AccStdX,AccStdY,AccStdZ,AccEnergyX,AccEnergyY,AccEnergyZ,GravAccMeanX,GravAccMeanY,GravAccMeanZ,GravAccStdX,GravAccStdY,GravAccStdZ,GravAccEnergyX,GravAccEnergyY,GravAccEnergyZ,AccJerkMeanX,AccJerkMeanY,AccJerkMeanZ,AccJerkStdX,AccJerkStdY,AccJerkStdZ,AccJerkEnergyX,AccJerkEnergyY,AccJerkEnergyZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroStdX,GyroStdY,GyroStdZ,GyroEnergyX,GyroEnergyY,GyroEnergyZ,GyroJerkMeanX,GyroJerkMeanY,GyroJerkMeanZ,GyroJerkStdX,GyroJerkStdY,GyroJerkStdZ
15,Standing,0.27710451,-0.018634693,-0.11742755,-0.99657952,-0.98238873,-0.97563216,-0.9999799,-0.99986944,-0.99927249,0.96507025,-0.20032018,0.039246318,-0.99698934,-0.99716814,-0.9600754,0.90388403,-0.93593036,-0.99769291,0.073827975,0.0070498491,0.027186538,-0.99478566,-0.98726226,-0.9934442,-0.99995087,-0.99979666,-0.99988078,-0.036761844,-0.056849771,0.095550929,-0.9939058,-0.99677402,-0.98879027,-0.99992003,-0.99993407,-0.99986327,-0.10302991,-0.038882661,-0.057927334,-0.99268703,-0.99653493,-0.99478651
14,DownStairs,0.32855831,0.0026224575,-0.12256545,-0.014440012,0.33741167,0.58403529,-0.51295079,-0.65502218,0.11131478,0.7809231,-0.29309601,-0.44930277,-0.8810146,-0.87215075,-0.86382983,0.44865121,-0.8529628,-0.58987754,-0.25600426,1,1,-0.048101923,-0.044005934,-0.11254466,-0.54403112,-0.53523947,-0.59753886,0.11435217,-0.060317756,-0.016139004,-0.46778278,0.19486446,0.27042226,-0.85765891,-0.29672279,-0.25121013,-0.067619322,0.64183158,-0.43318971,-0.50409684,-0.1384887,-0.074081743
20,Sitting,0.27940776,-0.017046747,-0.1146589,-0.99904751,-0.99083423,-0.98276711,-0.99999533,-0.99994884,-0.99956844,0.91707733,0.24673889,0.056676062,-0.99661968,-0.99778241,-0.9742277,0.77907213,-0.86471472,-0.99481565,0.074255531,0.010742377,0.012818773,-0.99878081,-0.99078643,-0.99405769,-0.99999093,-0.99986904,-0.99989447,-0.029498818,-0.085573035,0.074045438,-0.99472396,-0.98908072,-0.99100601,-0.99997651,-0.99989177,-0.99986751,-0.10191669,-0.038661549,-0.051244804,-0.9936281,-0.99555293,-0.99684148
22,DownStairs,0.37691975,-0.032645181,-0.064039218,0.28953947,0.053635407,-0.47183461,-0.1668059,-0.78503081,-0.86846299,0.92037813,-0.25452081,-0.048382381,-0.91472768,-0.9784149,-0.93677255,0.78784893,-0.89212086,-0.99405381,0.041436802,0.44450274,0.018082309,0.042431349,-0.14069579,-0.54212599,-0.45427903,-0.62550062,-0.88995789,0.35893293,-0.33950646,0.065539493,-0.29779132,-0.5959242,-0.37906066,-0.67928614,-0.90679609,-0.82060388,0.037628236,-0.0027854726,0.21977307,-0.23068807,-0.64361449,-0.40937752
23,Standing,0.27162844,-0.023236671,-0.1246748,-0.99412636,-0.98608011,-0.98500312,-0.99995087,-0.99984275,-0.9992968,0.93797519,-0.11183161,-0.23083635,-0.99491665,-0.98607422,-0.97935656,0.83290043,-0.9830312,-0.88940349,0.075941222,0.018087726,-0.0081483271,-0.98653627,-0.98353107,-0.9877045,-0.99981812,-0.99970657,-0.99974363,-0.03161735,-0.075509118,0.089293172,-0.98782559,-0.97768212,-0.99295286,-0.99990187,-0.99969807,-0.99994477,-0.096158116,-0.036241914,-0.058377425,-0.98882207,-0.98211055,-0.99391254
9,UpStairs,0.22278073,-0.027419441,-0.082737511,-0.31718521,-0.40793091,-0.13317666,-0.76495485,-0.93106858,-0.66061622,0.82055421,0.06577438,-0.41899823,-0.96572294,-0.93168581,-0.89098701,0.54091535,-0.98611381,-0.64288735,-0.071447337,-0.33152314,0.1617938,-0.29276012,-0.60855633,-0.67317461,-0.74718226,-0.91998951,-0.94251436,0.067503723,-0.12715648,0.1346699,-0.18456148,-0.18642844,-0.27677162,-0.69117566,-0.67281968,-0.75644991,-0.18913951,-0.083857249,-0.20460506,-0.60110527,-0.63319752,-0.57546256
21,Sitting,0.27972586,-0.023457341,-0.10251527,-0.99320414,-0.97097792,-0.98513882,-0.99994726,-0.99965674,-0.99964606,0.97294459,-0.043126664,-0.080137919,-0.99884691,-0.98127926,-0.98546113,0.92476596,-0.99876631,-0.98544577,0.073999246,0.012486726,-0.0037374873,-0.99149389,-0.98536583,-0.98871437,-0.99990598,-0.99975269,-0.99977035,-0.029918986,-0.082961709,0.088907635,-0.99415445,-0.98552774,-0.97186528,-0.99997153,-0.99984729,-0.99951818,-0.10061152,-0.041997492,-0.055166002,-0.98881717,-0.99244345,-0.98932022
20,Standing,0.25374609,-0.034599516,-0.092834058,-0.93403949,-0.70795446,-0.85610597,-0.99744017,-0.98215606,-0.98857821,0.8649867,-0.43509092,0.060980183,-0.97334666,-0.96587593,-0.94750414,0.6484236,-0.66444636,-0.9938162,0.082159738,0.021382761,-0.048716341,-0.93901138,-0.87700057,-0.92319689,-0.99773935,-0.99132097,-0.99595538,-0.052219591,-0.072561387,0.098094101,-0.67641317,-0.76209748,-0.86555905,-0.95155278,-0.97163025,-0.9911079,-0.068201287,-0.059287277,-0.058401069,-0.84820811,-0.87406958,-0.93009245
5,Laying,0.24265357,-0.013205916,-0.10571813,-0.98473135,-0.97900715,-0.96506718,-0.99957312,-0.99980786,-0.99895945,-0.42789295,0.93541392,0.32245939,-0.95444446,-0.98564648,-0.97425769,-0.99789455,0.75387331,-0.80143679,0.084128489,0.0037652666,-0.0077858919,-0.99149391,-0.97024215,-0.98431146,-0.99990577,-0.99927409,-0.99964668,-0.029567891,-0.090384872,0.20626506,-0.98689419,-0.97101558,-0.93670008,-0.99989721,-0.99946913,-0.99235214,-0.098479176,-0.034654132,-0.099040819,-0.98721929,-0.99145693,-0.99494753
4,Sitting,0.27528208,0.12667924,0.0788793,-0.90886667,-0.42069353,-0.14708168,-0.99548093,-0.89688216,-0.62048741,0.96750159,-0.052809226,0.015390276,-0.93146449,-0.67310403,-0.31120471,0.91053175,-0.99029961,-0.9787848,0.14590163,-0.28502717,-0.47980454,-0.90337653,-0.77758569,-0.88094911,-0.99469609,-0.97309008,-0.9909406,-0.37882339,-0.2822398,-0.36796262,-0.75058509,-0.87527691,-0.57955666,-0.89228431,-0.98461844,-0.83763717,-0.24900473,-0.057887399,-0.00060065446,-0.74094662,-0.94203229,-0.85915604
15,Laying,0.27631181,-0.018290036,-0.11911295,-0.99906422,-0.99510665,-0.98750368,-0.99999577,-0.99997429,-0.99958593,-0.079102081,0.86885138,-0.36743069,-0.99781731,-0.99603108,-0.97537054,-0.85626764,0.51753595,-0.72474058,0.077805737,0.015459306,0.0041615559,-0.99731491,-0.99271578,-0.99447763,-0.99997807,-0.99990336,-0.99990327,-0.029236247,-0.067822637,0.080614015,-0.99493864,-0.99852482,-0.99854009,-0.99997846,-0.99998791,-0.99998049,-0.099562721,-0.039398126,-0.052054973,-0.99587219,-0.99833048,-0.99789675
29,Laying,0.27912738,-0.016855003,-0.11031859,-0.99227799,-0.99353286,-0.99774939,-0.99993701,-0.99996709,-0.99996712,-0.30113092,0.80068734,0.59717924,-0.99715038,-0.99809771,-0.99582035,-0.972332,0.29324123,-0.30792241,0.083744705,0.012649345,-0.0071740646,-0.99114346,-0.99076625,-0.99693395,-0.99990038,-0.99986865,-0.99994998,-0.027557907,-0.073360676,0.084348079,-0.99818001,-0.99756942,-0.99792157,-0.99999587,-0.99999075,-0.99998802,-0.096964147,-0.038872279,-0.055654416,-0.9973278,-0.99888936,-0.99783796
11,UpStairs,0.093371196,-0.053089522,-0.13186902,-0.1151075,-0.082785872,-0.26471093,-0.60056523,-0.83463695,-0.75404921,0.9130721,-0.32105591,0.12901182,-0.88121214,-0.78493896,-0.89469114,0.7694837,-0.81972306,-0.96939523,0.025059416,0.25998543,0.20925629,-0.32828207,-0.35556597,-0.77996472,-0.77176545,-0.78795084,-0.97283591,-0.33172487,0.16997597,-0.018654134,-0.66250996,-0.31876373,-0.72304096,-0.8884707,-0.76038919,-0.95945418,0.10247648,-0.20905482,0.069291455,-0.63767721,-0.80806039,-0.76758864
18,Sitting,0.27842727,-0.017404611,-0.1067514,-0.99729977,-0.99147368,-0.98840639,-0.99998511,-0.99995333,-0.99977711,0.97602604,-0.07200591,-0.042135865,-0.99958381,-0.9980731,-0.99302138,0.93296874,-0.99439068,-0.99548795,0.076097028,0.0071269282,-7.9082202e-05,-0.99609823,-0.99072053,-0.99420783,-0.99996579,-0.99986775,-0.99989782,-0.027280898,-0.074925719,0.089060416,-0.99724771,-0.99085982,-0.99593927,-0.9999922,-0.9999355,-0.99997287,-0.095544515,-0.044794013,-0.053345887,-0.9967129,-0.99579012,-0.99514056
7,Standing,0.27413252,-0.025391521,-0.1227698,-0.96275209,-0.88069671,-0.9152532,-0.99914788,-0.99671965,-0.99534928,0.9639769,-0.15400152,0.11351774,-0.99764427,-0.98502979,-0.97123045,0.90099336,-0.96434469,-0.97693972,0.064760503,-0.016912089,0.047933898,-0.95571349,-0.90543036,-0.94634103,-0.99872475,-0.99465618,-0.99778484,-0.038655923,-0.088074704,0.11236364,-0.92878903,-0.91708892,-0.91364048,-0.99749739,-0.99638277,-0.99596341,-0.10691822,-0.032720999,-0.068337357,-0.92906729,-0.95707054,-0.93743348
23,Sitting,,0.11197833,0.12501088,-0.95713785,-0.42175791,-0.23502382,-0.99876541,-0.90434799,-0.6548574,0.96346211,-0.019404873,-0.084625899,-0.971577,-0.76053953,-0.68245487,0.89966973,-0.99603931,-0.97941765,0.088444646,0.096930342,0.042033062,-0.94044314,-0.87659988,-0.89611928,-0.99783429,-0.99124595,-0.99314556,-0.0066271327,0.04299878,-0.098315227,-0.93216916,-0.64378907,-0.68668329,-0.99750979,-0.93448819,-0.9405687,-0.099506961,-0.10481937,0.0080654282,-0.96831998,-0.92734044,-0.93349567
8,Standing,0.27621366,-0.021643715,-0.12603957,-0.9991247,-0.99182346,-0.97606682,-0.99999603,-0.99991934,-0.99894696,0.97294011,-0.021570787,-0.085900551,-0.99900233,-0.99459398,-0.98471093,0.92475404,-0.99997556,-0.98342431,0.076159156,0.015255434,-0.020360939,-0.99867395,-0.99285217,-0.99182595,-0.99999007,-0.99990566,-0.99984569,-0.027834602,-0.086452236,0.090862863,-0.99625359,-0.98998245,-0.99449113,-0.99998759,-0.99989982,-0.99995546,-0.097769375,-0.037431102,-0.054402153,-0.99805649,-0.99826987,-0.99699825
16,UpStairs,0.24743725,-0.020579844,-0.053085143,-0.38341147,-0.22072864,-0.053473959,-0.80838871,-0.88184411,-0.59325691,0.8330602,0.16913974,-0.38054661,-0.96837699,-0.96661014,-0.93403236,0.57080596,-0.93230658,-0.70487947,-0.025619373,-0.02064458,0.14633625,-0.53405421,-0.39781667,-0.48285999,-0.8891754,-0.81462564,-0.86058766,0.0038918892,0.02699579,0.056763547,-0.54294817,-0.44279138,-0.2752134,-0.90381109,-0.84453426,-0.75597379,-0.020237542,-0.07784818,0.030378162,-0.69330635,-0.72443915,-0.65168016
21,Laying,0.28479443,-0.015130005,-0.11252499,-0.96354798,-0.98336236,-0.97645533,-0.99917234,-0.99987628,-0.99939801,-0.22856732,0.59757504,0.80461334,-0.97903085,-0.99458611,-0.99285513,-0.94434127,-0.26880418,0.26254195,0.076864616,0.0093424789,-0.00063231688,-0.99454523,-0.99240213,-0.98654802,-0.99994797,-0.99989808,-0.99971193,-0.026282013,-0.083610082,0.085987622,-0.99119464,-0.96234485,-0.99797495,-0.99994861,-0.99919291,-0.99998981,-0.09887224,-0.040677332,-0.054766242,-0.99563656,-0.99485614,-0.99729388
27,Standing,0.27631656,-0.015386661,-0.10518001,-0.99609541,-0.9618046,-0.98448607,-0.99997577,-0.99957094,-0.99966298,0.96950241,-0.16823113,-0.018296587,-0.99835537,-0.99353067,-0.99149756,0.91562353,-0.95650444,-0.99886614,0.0761505,0.011966738,-0.0082105886,-0.98920437,-0.96115226,-0.98882105,-0.99986844,-0.99887769,-0.99977305,-0.02748956,-0.078320834,0.083943343,-0.97458282,-0.98960332,-0.98681554,-0.9996626,-0.99991755,-0.99986359,-0.098590456,-0.037605496,-0.053313074,-0.97662313,-0.98969757,-0.98377514
29,Laying,0.27570113,-0.018358642,-0.10481631,-0.99011593,-0.99604861,-0.99289571,-0.99990852,-0.9999792,-0.99986461,-0.29989724,0.80102535,0.5943061,-0.99894209,-0.99686153,-0.99437375,-0.97193762,0.29430969,-0.3146281,0.072725869,0.012230334,0.0031753251,-0.98785549,-0.99198786,-0.99331774,-0.99984385,-0.99989088,-0.99987916,-0.027679089,-0.074481288,0.085734066,-0.99877133,-0.99762622,-0.99245913,-0.99999774,-0.99999119,-0.99994266,-0.09778433,-0.039780413,-0.055962636,-0.99874293,-0.99829439,-0.99383678
17,Sitting,0.2769653,-0.01933093,-0.11819316,-0.99907924,-0.9877745,-0.97060151,-0.9999961,-0.999916,-0.99906036,0.96721768,0.088906134,0.012165275,-0.99882789,-0.98803949,-0.96485519,0.90956721,-0.97791093,-0.99986033,0.075584873,0.016892784,0.011426795,-0.99796805,-0.992461,-0.98969254,-0.99998407,-0.99989899,-0.99979502,-0.029851638,-0.066215973,0.08352853,-0.99621868,-0.99059135,-0.99736198,-0.99998439,-0.99992108,-0.99998297,-0.10195211,-0.032476013,-0.05692053,-0.99742462,-0.99876059,-0.99735089
5,Walking,0.26242278,0.016056249,-0.079852282,-0.15429843,0.069846815,-0.39660448,-0.64119356,-0.77688981,-0.83215186,0.97833078,-0.1375618,0.020443187,-0.97481331,-0.94876365,-0.97908087,0.93914434,-0.97227843,-0.99954641,0.42937108,-0.42404268,-0.21755109,-0.26476144,0.015463902,-0.49617499,-0.7266361,-0.47902418,-0.867446,-0.030473088,-0.080360956,0.12962346,-0.480712,-0.5668483,-0.36670677,-0.87677643,-0.90686604,-0.81289725,0.032231143,0.096307847,NaN,-0.32856744,-0.59653289,-0.14451095
5,DownStairs,0.33578966,-0.039023082,-0.1273298,0.3265185,0.095101594,-0.3151902,-0.11992022,-0.76754847,-0.78615177,0.93057899,-0.12538207,0.011386582,-0.93138137,-0.94853297,-0.96413953,0.81396979,-0.97760543,-0.99987701,0.1777908,0.025901892,-0.19310979,0.22715573,0.0070316312,-0.54999039,-0.24519124,-0.48812823,-0.89354067,-0.10191119,-0.13977764,0.056335449,-0.48489715,-0.39823823,-0.19512028,-0.87521865,-0.82012586,-0.69949907,0.10269868,0.13542489,0.05602735,-0.35516838,-0.4827996,0.031283912
8,Standing,0.28008026,-0.015520978,NaN,-0.99057446,-0.96072159,-0.96810494,-0.99991435,-0.99955168,-0.99894273,0.92319651,-0.11312337,-0.28316255,-0.99330201,-0.99300597,-0.96685477,0.7947521,-0.98257086,-0.83501825,0.075239211,0.0046291436,-0.018813063,-0.98977051,-0.97335063,-0.98918251,-0.99987821,-0.99939095,-0.99978194,-0.031814691,-0.080362257,0.098510663,-0.9629197,-0.97200975,-0.98163183,-0.99930041,-0.9995375,-0.99971213,-0.10113367,-0.050894424,-0.047002528,-0.97897229,-0.98910746,-0.99291814
26,UpStairs,0.30727092,-0.046922794,-0.10832067,-0.11065009,0.10176942,-0.31387861,-0.60327288,-0.7640102,-0.78588656,0.935425,-0.27194824,-0.018826707,-0.97331905,-0.94829555,-0.95473084,0.82632006,-0.8754839,-0.99872647,0.43582799,-0.28476293,-0.069558981,-0.19811628,-0.26091524,-0.66699266,-0.67539151,-0.72211736,-0.94044381,-0.034565612,-0.0059759873,0.10479639,-0.29303722,-0.46552055,-0.30196622,-0.77204404,-0.85772357,-0.77373045,-0.082550131,0.085458834,-0.083823513,-0.37139096,-0.67302354,-0.49999551
8,Standing,0.27718664,-0.022682687,-0.11838077,-0.99643271,-0.98162,-0.95728282,-0.99997877,-0.99980989,-0.99844407,0.97272444,-0.020835513,-0.088376144,-0.99790398,-0.98849546,-0.97489843,0.92418075,-0.99997719,-0.98249808,0.074674242,0.012975582,-0.0036660641,-0.99450741,-0.98680618,-0.99259477,-0.9999475,-0.99978644,-0.99986347,-0.027455907,-0.066400625,0.10381721,-0.9872362,-0.97943196,-0.98897342,-0.9999041,-0.99972878,-0.99978074,-0.094636556,-0.048121575,-0.055232448,-0.99181378,-0.99430285,-0.99519977
25,DownStairs,0.13262041,-0.0059537923,-0.085246242,-0.30965666,-0.11876758,-0.53498683,-0.75616391,-0.84914755,-0.89868417,0.96461347,-0.088943221,0.092403725,-0.95407008,-0.93835891,-0.94166029,0.90277143,-0.99005025,-0.98495377,-0.082443139,-0.063174997,-0.13542577,-0.55285297,-0.3134224,-0.73459974,-0.89776335,-0.75994142,-0.96135352,0.016083797,-0.14273204,0.082133638,-0.17814926,-0.5173292,-0.46043245,-0.69098353,-0.88369982,-0.86436729,0.10156682,-0.024537972,-0.0059145678,-0.38509192,-0.82423932,-0.54398194
8,DownStairs,0.45557132,-0.063385701,-0.0641796,-0.11522315,0.17397355,0.024413844,-0.60112008,-0.7303231,-0.52718674,0.9357858,-0.20740314,0.015019421,-0.88142532,-0.96344668,-0.92923398,0.82785697,-0.93076105,-0.99960195,0.54966764,0.14186231,-0.15871951,0.049813933,0.063339861,-0.12614679,-0.44584374,-0.42980759,-0.61089333,0.35803862,-0.17798211,0.0626415,-0.47396401,0.019841629,-0.25899887,-0.77817807,-0.485457,-0.74513804,0.094338272,-0.39296059,-0.12554412,-0.22234765,-0.068006875,-0.28566905
28,Laying,0.28045846,-0.015816981,-0.10677561,-0.99538208,-0.98242144,-0.99430313,-0.9999683,-0.99987067,-0.99990747,-0.70239814,-0.17770663,-1,-0.99667806,-0.99570353,-0.99397089,-0.95237988,-0.95084348,1,0.075954997,0.012170954,-0.0083707342,-0.99685169,-0.99313334,-0.99457745,-0.99997357,-0.99991038,-0.99990525,-0.026944847,-0.074566451,0.087699107,-0.98617399,-0.99561901,-0.99977069,-0.9998891,-0.99997937,-0.99999844,-0.099928501,-0.041757407,-0.053294233,-0.99308398,-0.99878566,-0.99805737
11,Sitting,0.27768895,-0.017043545,-0.10860589,-0.99746433,-0.9863643,-0.99129381,-0.9999864,-0.99991231,-0.99984809,0.92702553,0.053359354,0.2523166,-0.99850374,-0.9967333,-0.99633963,0.80459568,-0.9901554,-0.87964051,0.074976065,0.011536551,0.0025279628,-0.99801884,-0.98564032,-0.99485914,-0.99998452,-0.99975928,-0.99991094,-0.027868451,-0.075991679,0.086156704,-0.99866586,-0.99556963,-0.99396955,-0.99999741,-0.99997857,-0.99995845,-0.097794265,-0.041049023,-0.053980765,-0.99877233,-0.99757931,-0.997696
6,Laying,0.32395189,-0.011808564,-0.12930573,-0.95907307,-0.98300885,-0.96440834,-0.99855853,-0.99982876,-0.99828945,-0.54128279,0.90392716,0.42023054,-0.92656377,-0.98798037,-0.95280703,-0.99568442,0.63994767,-0.65993259,0.05807154,0.0033205233,0.017684705,-0.98319588,-0.97760056,-0.97495965,-0.99974414,-0.99953515,-0.99932034,-0.02872217,-0.077717331,0.087625916,-0.97960432,-0.96087675,-0.982417,-0.99977514,-0.99914666,-0.99978489,-0.11239324,-0.022560434,-0.06654988,-0.95609352,-0.98112122,-0.9881649
8,Sitting,0.27558898,-0.010688872,-0.10783783,-0.99349096,-0.98318453,-0.97861628,-0.99995053,-0.9998068,-0.99949753,0.95567054,0.088223227,0.1014563,-0.99835332,-0.98570076,-0.98909393,0.87910534,-0.97818763,-0.98183158,0.075031191,0.0092145632,-0.0077598466,-0.99147346,-0.98188871,-0.99284261,-0.99990568,-0.99966274,-0.99986886,-0.011591417,-0.10567081,0.10891603,-0.99752549,-0.99135475,-0.98864965,-0.99982759,-0.99977237,-0.99969725,-0.099218586,-0.043490416,-0.048274885,-0.99642301,-0.99672307,-0.9939036
19,Standing,0.27203402,-0.026786976,-0.1176347,-0.99632856,-0.9840387,-0.97969801,-0.99997179,-0.99972261,-0.99940492,0.92957359,-0.28149027,0.13580973,-0.99616241,-0.97687139,-0.98518279,0.81116308,-0.86610992,-0.96647079,0.078293621,0.0079781707,-0.01285879,-0.99433926,-0.98997114,-0.99207586,-0.99994541,-0.99985337,-0.99985169,-0.035125399,-0.07795331,0.088620973,-0.98867571,-0.9907463,-0.99109556,-0.99988681,-0.99993199,-0.99992485,-0.10121384,-0.037791065,-0.056781755,-0.99513841,-0.99659135,-0.9953733
15,UpStairs,0.26097738,-0.070693963,-0.053789477,0.068931274,-0.069108281,-0.24995012,-0.42801579,-0.82695313,-0.74076389,0.92630285,-0.29786004,0.11275,-0.9129724,-0.8505686,-0.89765097,0.80307759,-0.84745091,-0.97683627,0.20138135,0.070727254,-0.11164188,0.020361376,-0.3104568,-0.6633429,-0.47694659,-0.75789793,-0.93917546,0.41487047,-0.43111064,0.15367265,-0.48783297,-0.098649317,-0.63447199,-0.75455142,-0.57736416,-0.93551807,0.18172655,-0.37893242,-0.13189309,-0.50309784,-0.65573866,-0.66898116
11,Sitting,0.26722194,-0.012738313,-0.10509423,-0.97154593,-0.93488229,-0.97020704,-0.99945366,-0.99891064,-0.99917335,0.80848382,0.41191137,0.090143558,-0.98195464,-0.97852579,-0.99898562,0.51229218,-0.64329059,-0.98587235,0.078958337,0.010080198,-0.00577438,-0.96375137,-0.94017683,-0.95988439,-0.99910091,-0.99765037,-0.998614,-0.026528183,-0.07494384,0.070367543,-0.98530406,-0.97320181,-0.92359013,-0.9998758,-0.99957877,-0.99690978,-0.097034682,-0.044857759,-0.060972377,-0.97672191,-0.97404828,-0.93646743
25,Laying,0.24979959,-0.090851731,-0.46870909,-0.98292541,-0.81562168,-0.27592243,-0.99962649,-0.98305652,-0.57060781,-0.10345912,0.89504335,-0.32205307,-0.97107261,-0.79233526,0.027841311,-0.87338433,0.61146474,-0.74085078,0.06577436,0.079918694,0.36967457,-0.99445248,-0.98696505,-0.97548518,-0.9999465,-0.99977551,-0.99915131,-0.18275284,0.0090411539,0.011743429,-0.87727293,-0.9886309,-0.95603981,-0.97753234,-0.99871205,-0.9967858,-0.15292868,-0.038766655,-0.031656911,-0.97082892,-0.99578902,-0.9890007
18,Sitting,0.27842727,-0.017404611,-0.1067514,-0.99729977,-0.99147368,-0.98840639,-0.99998511,-0.99995333,-0.99977711,0.97602604,-0.07200591,-0.042135865,-0.99958381,-0.9980731,-0.99302138,0.93296874,-0.99439068,-0.99548795,0.076097028,0.0071269282,-7.9082202e-05,-0.99609823,-0.99072053,-0.99420783,-0.99996579,-0.99986775,-0.99989782,-0.027280898,-0.074925719,0.089060416,-0.99724771,-0.99085982,-0.99593927,-0.9999922,-0.9999355,-0.99997287,-0.095544515,-0.044794013,-0.053345887,-0.9967129,-0.99579012,-0.99514056
17,Sitting,0.27382477,-0.022155329,-0.1236222,-0.9967158,-0.99343746,-0.98574185,-0.99997816,-0.99992128,-0.99936612,0.96715725,-0.12163811,-0.1033464,-0.99685291,-0.9859861,-0.96855212,0.90940759,-0.97929827,-0.9764728,0.073669659,0.014250043,-0.0063634103,-0.99602985,-0.99150553,-0.99405575,-0.99996504,-0.99988225,-0.99989465,-0.027837935,-0.077827012,0.088701953,-0.99899907,-0.99320743,-0.99468364,-0.99999836,-0.99995786,-0.99996297,-0.098665547,-0.035274732,-0.058118509,-0.99859861,-0.99817736,-0.99622514
28,Standing,0.26586497,-0.012347584,-0.035716401,-0.92512126,-0.27631697,-0.71858938,-0.99686461,-0.89787829,-0.95379687,0.96400257,-0.18079242,0.0082966131,-0.97110678,-0.78992074,-0.88218405,0.90109898,-0.94587874,-0.99936787,0.08715801,-0.17789277,-0.13435314,-0.88978982,-0.71231997,-0.8725358,-0.99322598,-0.9561341,-0.99008721,-0.094465684,-0.049508534,0.14949696,-0.60998225,-0.84471809,-0.67704476,-0.92746116,-0.98766885,-0.9493341,0.0045999084,-0.048745556,-0.12327781,-0.7278217,-0.90416069,-0.86642268
9,Sitting,0.29927163,-0.030737168,-0.13201157,-0.95502696,-0.91809444,-0.89757123,-0.99870665,-0.9980798,-0.99313624,0.48891945,-0.41468068,0.67007669,-0.96895769,-0.95414223,-0.92135722,-0.14712363,-0.69641662,-0.12656789,0.071214418,0.02918268,0.020970264,-0.92807404,-0.94424843,-0.92800366,-0.99694411,-0.99792167,-0.99638128,-0.033712758,-0.21334962,-0.020841668,-0.95659647,-0.90644808,-0.93317286,-0.99904602,-0.9921445,-0.99324509,-0.081754605,-0.01320799,-0.036205348,-0.9438948,-0.92065064,-0.93037046
23,Standing,0.2924568,-0.0069239142,-0.087120973,-0.98350153,-0.8757834,-0.93810608,-0.99974933,-0.99640866,-0.99678223,0.86655688,-0.17070504,-0.37099747,-0.97927463,-0.97871053,-0.94696699,0.65227715,-0.95503076,-0.71935362,0.070925137,0.0068404538,-0.030345093,-0.98284828,-0.94521363,-0.97848195,-0.99973686,-0.99798478,-0.9994525,-0.061066209,-0.082698094,0.11506466,-0.77877544,-0.94508602,-0.88946905,-0.97669808,-0.9983677,-0.99362558,-0.07533597,-0.040984014,-0.063387126,-0.91216767,-0.97579494,-0.97033602
